episode,step,action,empty_cells,times_max_reduced,times_other_reduced,max_tile_val,special_pos_row,special_pos_col,state_0,state_1,state_2,state_3,state_4,state_5,state_6,state_7,state_8,state_9,state_10,state_11,state_12,state_13,state_14,state_15,next_0,next_1,next_2,next_3,next_4,next_5,next_6,next_7,next_8,next_9,next_10,next_11,next_12,next_13,next_14,next_15
8,0,Up,13,0,0,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
8,1,Left,13,0,0,4,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0
8,2,Up,12,0,0,4,2,2,4,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,2,0,0,2,0,0,0,0,0,0,0,2,0,0,0
8,3,Up,12,0,0,4,2,2,4,2,0,0,2,0,0,0,0,0,0,0,2,0,0,0,4,2,0,0,4,0,0,2,0,0,0,0,0,0,0,0
8,4,Up,12,0,0,8,2,2,4,2,0,0,4,0,0,2,0,0,0,0,0,0,0,0,8,2,0,2,0,0,0,0,0,0,2,0,0,0,0,0
8,5,Left,12,0,0,8,2,2,8,2,0,2,0,0,0,0,0,0,2,0,0,0,0,0,8,4,0,0,0,0,0,0,2,0,0,0,0,0,2,0
8,6,Up,11,0,0,8,2,2,8,4,0,0,0,0,0,0,2,0,0,0,0,0,2,0,8,4,2,0,2,0,0,0,0,0,0,0,0,2,0,0
8,7,Left,10,0,0,8,2,2,8,4,2,0,2,0,0,0,0,0,0,0,0,2,0,0,8,4,2,0,2,0,0,0,0,0,0,0,2,0,0,2
8,8,Up,10,0,0,8,2,2,8,4,2,0,2,0,0,0,0,0,0,0,2,0,0,2,8,4,2,2,4,0,0,0,0,2,0,0,0,0,0,0
8,9,Left,10,0,0,8,2,2,8,4,2,2,4,0,0,0,0,2,0,0,0,0,0,0,8,4,4,0,4,0,2,0,2,0,0,0,0,0,0,0
8,10,Left,10,0,0,8,2,2,8,4,4,0,4,0,2,0,2,0,0,0,0,0,0,0,8,8,0,0,4,2,0,0,2,0,0,2,0,0,0,0
8,11,Up,9,0,0,8,2,2,8,8,0,0,4,2,0,0,2,0,0,2,0,0,0,0,8,8,0,2,4,2,0,0,2,0,0,0,0,0,2,0
8,12,Left,9,0,0,16,2,2,8,8,0,2,4,2,0,0,2,0,0,0,0,0,2,0,16,2,0,0,4,2,2,0,2,0,0,0,2,0,0,0
8,13,Up,10,0,0,16,2,2,16,2,0,0,4,2,2,0,2,0,0,0,2,0,0,0,16,4,2,0,4,0,0,2,4,0,0,0,0,0,0,0
8,14,Up,10,0,0,16,2,2,16,4,2,0,4,0,0,2,4,0,0,0,0,0,0,0,16,4,2,2,8,0,0,0,0,0,0,0,2,0,0,0
8,15,Left,10,0,0,16,2,2,16,4,2,2,8,0,0,0,0,0,0,0,2,0,0,0,16,4,4,2,8,0,0,0,0,0,0,0,2,0,0,0
8,16,Left,10,0,0,16,2,2,16,4,4,2,8,0,0,0,0,0,0,0,2,0,0,0,16,8,2,0,8,2,0,0,0,0,0,0,2,0,0,0
8,17,Up,9,0,0,16,2,2,16,8,2,0,8,2,0,0,0,0,0,0,2,0,0,0,16,8,2,0,8,2,0,0,2,0,0,0,0,0,2,0
8,18,Up,9,0,0,16,2,2,16,8,2,0,8,2,0,0,2,0,0,0,0,0,2,0,16,8,4,0,8,2,0,0,2,0,0,0,0,0,0,2
8,19,Up,8,0,0,16,2,2,16,8,4,0,8,2,0,0,2,0,0,0,0,0,0,2,16,8,4,2,8,2,0,0,2,0,2,0,0,0,0,0
8,20,Left,8,0,0,16,2,2,16,8,4,2,8,2,0,0,2,0,2,0,0,0,0,0,16,8,4,2,8,2,0,0,4,0,0,0,2,0,0,0
8,21,Right,7,0,0,16,2,2,16,8,4,2,8,2,0,0,4,0,0,0,2,0,0,0,16,8,4,2,0,0,8,2,0,0,0,4,0,0,2,2
8,22,Left,7,0,0,16,2,2,16,8,4,2,0,0,8,2,0,0,0,4,0,0,2,2,16,8,4,2,8,2,0,0,4,2,0,0,4,0,0,0
8,23,Up,8,0,0,16,2,2,16,8,4,2,8,2,0,0,4,2,0,0,4,0,0,0,16,8,4,2,8,4,0,0,8,0,0,0,2,0,0,0
8,24,Up,8,0,0,16,2,2,16,8,4,2,8,4,0,0,8,0,0,0,2,0,0,0,16,8,4,2,16,4,0,0,2,0,0,0,2,0,0,0
8,25,Up,9,0,0,32,2,2,16,8,4,2,16,4,0,0,2,0,0,0,2,0,0,0,32,8,4,2,4,4,0,0,0,0,0,0,0,0,0,2
8,26,Left,9,0,0,32,2,2,32,8,4,2,4,4,0,0,0,0,0,0,0,0,0,2,32,8,4,2,8,2,0,0,0,0,0,0,2,0,0,0
8,27,Up,8,0,0,32,2,2,32,8,4,2,8,2,0,0,0,0,0,0,2,0,0,0,32,8,4,2,8,2,0,0,2,0,0,0,0,0,2,0
8,28,Up,7,0,0,32,2,2,32,8,4,2,8,2,0,0,2,0,0,0,0,0,2,0,32,8,4,2,8,2,2,0,2,0,0,0,0,2,0,0
8,29,Left,7,0,0,32,2,2,32,8,4,2,8,2,2,0,2,0,0,0,0,2,0,0,32,8,4,2,8,4,0,0,2,0,0,0,2,0,0,2
8,30,Up,8,0,0,32,2,2,32,8,4,2,8,4,0,0,2,0,0,0,2,0,0,2,32,8,4,4,8,4,0,0,4,2,0,0,0,0,0,0
8,31,Left,8,0,0,32,2,2,32,8,4,4,8,4,0,0,4,2,0,0,0,0,0,0,32,8,8,0,8,4,0,0,4,2,0,0,0,2,0,0
8,32,Left,8,0,0,32,2,2,32,8,8,0,8,4,0,0,4,2,0,0,0,2,0,0,32,16,0,2,8,4,0,0,4,2,0,0,2,0,0,0
8,33,Left,7,0,0,32,2,2,32,16,0,2,8,4,0,0,4,2,0,0,2,0,0,0,32,16,2,0,8,4,0,0,4,2,0,2,2,0,0,0
8,34,Up,6,0,0,32,2,2,32,16,2,0,8,4,0,0,4,2,0,2,2,0,0,0,32,16,2,2,8,4,0,0,4,2,2,0,2,0,0,0
8,35,Left,7,0,0,32,2,2,32,16,2,2,8,4,0,0,4,2,2,0,2,0,0,0,32,16,4,0,8,4,0,2,4,4,0,0,2,0,0,0
8,36,Up,7,0,0,32,2,2,32,16,4,0,8,4,0,2,4,4,0,0,2,0,0,0,32,16,4,2,8,8,0,0,4,2,0,0,2,0,0,0
8,37,Left,7,0,0,32,2,2,32,16,4,2,8,8,0,0,4,2,0,0,2,0,0,0,32,16,4,2,16,0,0,2,4,2,0,0,2,0,0,0
8,38,Up,7,0,0,32,2,2,32,16,4,2,16,0,0,2,4,2,0,0,2,0,0,0,32,16,4,4,16,2,2,0,4,0,0,0,2,0,0,0
8,39,Left,8,0,0,32,2,2,32,16,4,4,16,2,2,0,4,0,0,0,2,0,0,0,32,16,8,2,16,4,0,0,4,0,0,0,2,0,0,0
8,40,Right,7,0,0,32,2,2,32,16,8,2,16,4,0,0,4,0,0,0,2,0,0,0,32,16,8,2,2,0,16,4,0,0,0,4,0,0,0,2
8,41,Left,6,0,0,32,2,2,32,16,8,2,2,0,16,4,0,0,0,4,0,0,0,2,32,16,8,2,2,16,4,0,4,0,0,2,2,0,0,0
8,42,Up,7,0,0,32,2,2,32,16,8,2,2,16,4,0,4,0,0,2,2,0,0,0,32,32,8,4,2,0,4,0,4,0,0,0,2,0,2,0
8,43,Left,8,0,0,64,2,2,32,32,8,4,2,0,4,0,4,0,0,0,2,0,2,0,64,8,4,0,2,4,0,0,4,0,0,2,4,0,0,0
8,44,Up,8,0,0,64,2,2,64,8,4,0,2,4,0,0,4,0,0,2,4,0,0,0,64,8,4,2,2,4,0,0,8,0,2,0,0,0,0,0
8,45,Right,7,0,0,64,2,2,64,8,4,2,2,4,0,0,8,0,2,0,0,0,0,0,64,8,4,2,0,2,2,4,0,0,4,2,0,0,0,0
8,46,Left,7,0,0,64,2,2,64,8,4,2,0,2,2,4,0,0,4,2,0,0,0,0,64,8,4,2,4,4,0,0,4,2,0,0,0,2,0,0
8,47,Up,8,0,0,64,2,2,64,8,4,2,4,4,0,0,4,2,0,0,0,2,0,0,64,8,4,2,8,4,2,0,0,4,0,0,0,0,0,0
8,48,Up,8,0,0,64,2,2,64,8,4,2,8,4,2,0,0,4,0,0,0,0,0,0,64,8,4,2,8,8,2,0,0,2,0,0,0,0,0,0
8,49,Left,8,0,0,64,2,2,64,8,4,2,8,8,2,0,0,2,0,0,0,0,0,0,64,8,4,2,16,2,0,0,2,0,0,0,2,0,0,0
8,50,Up,8,0,0,64,2,2,64,8,4,2,16,2,0,0,2,0,0,0,2,0,0,0,64,8,4,2,16,2,0,0,4,0,0,0,2,0,0,0
8,51,Right,7,0,0,64,2,2,64,8,4,2,16,2,0,0,4,0,0,0,2,0,0,0,64,8,4,2,2,0,16,2,0,0,0,4,0,0,0,2
8,52,Up,7,0,0,64,2,2,64,8,4,2,2,0,16,2,0,0,0,4,0,0,0,2,64,8,4,4,2,0,16,4,0,0,0,2,0,2,0,0
8,53,Left,7,0,0,64,2,2,64,8,4,4,2,0,16,4,0,0,0,2,0,2,0,0,64,8,8,0,2,16,4,0,2,0,0,0,2,0,0,2
8,54,Left,8,0,0,64,2,2,64,8,8,0,2,16,4,0,2,0,0,0,2,0,0,2,64,16,0,0,2,16,4,2,2,0,0,0,4,0,0,0
8,55,Up,9,0,0,64,2,2,64,16,0,0,2,16,4,2,2,0,0,0,4,0,0,0,64,32,4,2,4,0,0,0,4,0,0,0,0,0,2,0
8,56,Left,8,0,0,64,2,2,64,32,4,2,4,0,0,0,4,0,0,0,0,0,2,0,64,32,4,2,4,0,0,0,4,2,0,0,2,0,0,0
8,57,Up,8,0,0,64,2,2,64,32,4,2,4,0,0,0,4,2,0,0,2,0,0,0,64,32,4,2,8,2,2,0,2,0,0,0,0,0,0,0
8,58,Left,8,0,0,64,2,2,64,32,4,2,8,2,2,0,2,0,0,0,0,0,0,0,64,32,4,2,8,4,0,0,2,0,0,0,0,2,0,0
8,59,Left,7,0,0,64,2,2,64,32,4,2,8,4,0,0,2,0,0,0,0,2,0,0,64,32,4,2,8,4,0,0,2,0,0,0,2,0,2,0
8,60,Up,7,0,0,64,2,2,64,32,4,2,8,4,0,0,2,0,0,0,2,0,2,0,64,32,4,2,8,4,2,0,4,0,0,0,0,2,0,0
8,61,Left,6,0,0,64,2,2,64,32,4,2,8,4,2,0,4,0,0,0,0,2,0,0,64,32,4,2,8,4,2,2,4,0,0,0,2,0,0,0
8,62,Left,6,0,0,64,2,2,64,32,4,2,8,4,2,2,4,0,0,0,2,0,0,0,64,32,4,2,8,4,4,2,4,0,0,0,2,0,0,0
8,63,Left,6,0,0,64,2,2,64,32,4,2,8,4,4,2,4,0,0,0,2,0,0,0,64,32,4,2,8,8,2,0,4,0,2,0,2,0,0,0
8,64,Left,6,0,0,64,2,2,64,32,4,2,8,8,2,0,4,0,2,0,2,0,0,0,64,32,4,2,16,2,0,0,4,2,2,0,2,0,0,0
8,65,Up,6,0,0,64,2,2,64,32,4,2,16,2,0,0,4,2,2,0,2,0,0,0,64,32,4,2,16,4,2,0,4,0,0,0,2,0,2,0
8,66,Up,6,0,0,64,2,2,64,32,4,2,16,4,2,0,4,0,0,0,2,0,2,0,64,32,4,2,16,4,4,2,4,0,0,0,2,0,0,0
8,67,Up,7,0,0,64,2,2,64,32,4,2,16,4,4,2,4,0,0,0,2,0,0,0,64,32,8,4,16,4,0,0,4,0,0,0,2,0,2,0
8,68,Left,7,0,0,64,2,2,64,32,8,4,16,4,0,0,4,0,0,0,2,0,2,0,64,32,8,4,16,4,0,0,4,0,0,0,4,2,0,0
8,69,Up,7,0,0,64,2,2,64,32,8,4,16,4,0,0,4,0,0,0,4,2,0,0,64,32,8,4,16,4,0,0,8,2,0,0,0,0,0,2
8,70,Left,6,0,0,64,2,2,64,32,8,4,16,4,0,0,8,2,0,0,0,0,0,2,64,32,8,4,16,4,0,0,8,2,0,2,2,0,0,0
8,71,Left,6,0,0,64,2,2,64,32,8,4,16,4,0,0,8,2,0,2,2,0,0,0,64,32,8,4,16,4,0,0,8,4,0,0,2,0,2,0
8,72,Left,6,0,0,64,2,2,64,32,8,4,16,4,0,0,8,4,0,0,2,0,2,0,64,32,8,4,16,4,0,2,8,4,0,0,4,0,0,0
8,73,Up,6,0,0,64,2,2,64,32,8,4,16,4,0,2,8,4,0,0,4,0,0,0,64,32,8,4,16,8,0,2,8,0,0,0,4,0,2,0
8,74,Left,5,0,0,64,2,2,64,32,8,4,16,8,0,2,8,0,0,0,4,0,2,0,64,32,8,4,16,8,2,0,8,0,0,0,4,2,0,2
8,75,Up,4,0,0,64,2,2,64,32,8,4,16,8,2,0,8,0,0,0,4,2,0,2,64,32,8,4,16,8,2,2,8,2,0,2,4,0,0,0
