episode,step,action,empty_cells,times_max_reduced,times_other_reduced,max_tile_val,special_pos_row,special_pos_col,state_0,state_1,state_2,state_3,state_4,state_5,state_6,state_7,state_8,state_9,state_10,state_11,state_12,state_13,state_14,state_15,next_0,next_1,next_2,next_3,next_4,next_5,next_6,next_7,next_8,next_9,next_10,next_11,next_12,next_13,next_14,next_15
21,0,Left,13,0,0,2,2,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0
21,1,Up,13,0,0,4,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,4,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0
21,2,Up,12,0,0,4,2,2,4,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0
21,3,Left,12,0,0,4,2,2,4,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,2,0,0,0,0,0,0,0,0,2,0,0
21,4,Left,12,0,0,8,2,2,4,4,0,0,2,0,0,0,0,0,0,0,0,2,0,0,8,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0
21,5,Up,12,0,0,8,2,2,8,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0,8,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0
21,6,Left,12,0,0,8,2,2,8,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,4,0,0,0,2,0,0,0,0,0,0,0
21,7,Right,11,0,0,8,2,2,8,4,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,8,4,0,0,0,4,2,0,0,2,0,0,0,0
21,8,Left,11,0,0,8,2,2,0,0,8,4,0,0,0,4,2,0,0,2,0,0,0,0,8,4,0,0,4,0,0,0,4,0,0,0,0,2,0,0
21,9,Up,11,0,0,8,2,2,8,4,0,0,4,0,0,0,4,0,0,0,0,2,0,0,8,4,0,0,8,2,0,2,0,0,0,0,0,0,0,0
21,10,Up,11,0,0,16,2,2,8,4,0,0,8,2,0,2,0,0,0,0,0,0,0,0,16,4,2,2,0,2,0,0,0,0,0,0,0,0,0,0
21,11,Left,11,0,0,16,2,2,16,4,2,2,0,2,0,0,0,0,0,0,0,0,0,0,16,4,4,0,2,0,0,0,0,0,0,0,2,0,0,0
21,12,Left,11,0,0,16,2,2,16,4,4,0,2,0,0,0,0,0,0,0,2,0,0,0,16,8,2,0,2,0,0,0,0,0,0,0,2,0,0,0
21,13,Up,11,0,0,16,2,2,16,8,2,0,2,0,0,0,0,0,0,0,2,0,0,0,16,8,2,0,4,0,0,0,0,2,0,0,0,0,0,0
21,14,Up,10,0,0,16,2,2,16,8,2,0,4,0,0,0,0,2,0,0,0,0,0,0,16,8,2,0,4,2,0,0,0,0,0,0,2,0,0,0
21,15,Up,9,0,0,16,2,2,16,8,2,0,4,2,0,0,0,0,0,0,2,0,0,0,16,8,2,0,4,2,0,0,2,2,0,0,0,0,0,0
21,16,Up,9,0,0,16,2,2,16,8,2,0,4,2,0,0,2,2,0,0,0,0,0,0,16,8,2,0,4,4,0,0,2,0,0,0,2,0,0,0
21,17,Left,9,0,0,16,2,2,16,8,2,0,4,4,0,0,2,0,0,0,2,0,0,0,16,8,2,0,8,2,0,0,2,0,0,0,2,0,0,0
21,18,Up,9,0,0,16,2,2,16,8,2,0,8,2,0,0,2,0,0,0,2,0,0,0,16,8,2,0,8,2,2,0,4,0,0,0,0,0,0,0
21,19,Up,9,0,0,16,2,2,16,8,2,0,8,2,2,0,4,0,0,0,0,0,0,0,16,8,4,0,8,2,0,0,4,2,0,0,0,0,0,0
21,20,Up,9,0,0,16,2,2,16,8,4,0,8,2,0,0,4,2,0,0,0,0,0,0,16,8,4,0,8,4,0,0,4,0,2,0,0,0,0,0
21,21,Up,8,0,0,16,2,2,16,8,4,0,8,4,0,0,4,0,2,0,0,0,0,0,16,8,4,0,8,4,2,0,4,2,0,0,0,0,0,0
21,22,Right,7,0,0,16,2,2,16,8,4,0,8,4,2,0,4,2,0,0,0,0,0,0,0,16,8,4,0,8,4,2,0,0,2,2,0,0,0,2
21,23,Left,7,0,0,16,2,2,0,16,8,4,0,8,4,2,0,0,2,2,0,0,0,2,16,8,4,0,8,4,2,0,4,0,2,0,2,0,0,0
21,24,Up,7,0,0,16,2,2,16,8,4,0,8,4,2,0,4,0,2,0,2,0,0,0,16,8,4,0,8,4,4,0,4,0,0,0,2,0,2,0
21,25,Up,7,0,0,16,2,2,16,8,4,0,8,4,4,0,4,0,0,0,2,0,2,0,16,8,8,0,8,4,2,0,4,0,0,2,2,0,0,0
21,26,Left,7,0,0,16,2,2,16,8,8,0,8,4,2,0,4,0,0,2,2,0,0,0,16,16,2,0,8,4,2,0,4,2,0,0,2,0,0,0
21,27,Left,7,0,0,32,2,2,16,16,2,0,8,4,2,0,4,2,0,0,2,0,0,0,32,2,0,0,8,4,2,0,4,2,0,2,2,0,0,0
21,28,Up,6,0,0,32,2,2,32,2,0,0,8,4,2,0,4,2,0,2,2,0,0,0,32,2,2,2,8,4,0,0,4,2,0,0,2,0,2,0
