episode,step,action,empty_cells,times_max_reduced,times_other_reduced,max_tile_val,special_pos_row,special_pos_col,state_0,state_1,state_2,state_3,state_4,state_5,state_6,state_7,state_8,state_9,state_10,state_11,state_12,state_13,state_14,state_15,next_0,next_1,next_2,next_3,next_4,next_5,next_6,next_7,next_8,next_9,next_10,next_11,next_12,next_13,next_14,next_15
31,0,Left,13,0,0,2,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0
31,1,Up,13,0,0,4,2,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,4,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
31,2,Left,12,0,0,4,2,2,4,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0
31,3,Down,12,0,0,4,2,2,4,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,4,0,0,0,2,4,0,0
31,4,Up,11,0,0,4,2,2,0,0,0,0,0,2,0,0,4,0,0,0,2,4,0,0,4,2,0,0,2,4,0,0,0,0,2,0,0,0,0,0
31,5,Left,10,0,0,4,2,2,4,2,0,0,2,4,0,0,0,0,2,0,0,0,0,0,4,2,0,0,2,4,0,0,2,0,2,0,0,0,0,0
31,6,Up,10,0,0,4,2,2,4,2,0,0,2,4,0,0,2,0,2,0,0,0,0,0,4,2,2,0,4,4,2,0,0,0,0,0,0,0,0,0
31,7,Right,11,0,0,8,2,2,4,2,2,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,8,2,0,0,0,0,0,0,0,2
31,8,Up,11,0,0,8,2,2,0,0,4,4,0,0,8,2,0,0,0,0,0,0,0,2,0,0,4,4,0,0,8,4,0,0,0,0,0,2,0,0
31,9,Left,11,0,0,8,2,2,0,0,4,4,0,0,8,4,0,0,0,0,0,2,0,0,8,0,0,0,8,4,0,0,0,0,2,0,2,0,0,0
31,10,Up,11,0,0,16,2,2,8,0,0,0,8,4,0,0,0,0,2,0,2,0,0,0,16,4,2,0,2,0,0,0,0,2,0,0,0,0,0,0
31,11,Right,10,0,0,16,2,2,16,4,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,16,4,2,0,0,0,2,0,0,2,2,0,0,0,0
31,12,Up,10,0,0,16,2,2,0,16,4,2,0,0,0,2,0,0,2,2,0,0,0,0,0,16,4,4,0,0,2,2,0,0,0,0,0,0,0,2
31,13,Left,11,0,0,16,2,2,0,16,4,4,0,0,2,2,0,0,0,0,0,0,0,2,16,8,0,0,4,0,0,0,0,0,0,2,2,0,0,0
31,14,Up,10,0,0,16,2,2,16,8,0,0,4,0,0,0,0,0,0,2,2,0,0,0,16,8,0,2,4,0,0,0,2,0,0,0,0,0,2,0
31,15,Left,9,0,0,16,2,2,16,8,0,2,4,0,0,0,2,0,0,0,0,0,2,0,16,8,2,2,4,0,0,0,2,0,0,0,2,0,0,0
31,16,Up,9,0,0,16,2,2,16,8,2,2,4,0,0,0,2,0,0,0,2,0,0,0,16,8,2,2,4,0,0,2,4,0,0,0,0,0,0,0
31,17,Left,9,0,0,16,2,2,16,8,2,2,4,0,0,2,4,0,0,0,0,0,0,0,16,8,4,0,4,2,2,0,4,0,0,0,0,0,0,0
31,18,Up,9,0,0,16,2,2,16,8,4,0,4,2,2,0,4,0,0,0,0,0,0,0,16,8,4,0,8,2,2,0,0,2,0,0,0,0,0,0
31,19,Left,9,0,0,16,2,2,16,8,4,0,8,2,2,0,0,2,0,0,0,0,0,0,16,8,4,0,8,4,0,0,2,0,2,0,0,0,0,0
31,20,Left,9,0,0,16,2,2,16,8,4,0,8,4,0,0,2,0,2,0,0,0,0,0,16,8,4,0,8,4,0,0,4,0,0,0,0,0,0,2
31,21,Up,8,0,0,16,2,2,16,8,4,0,8,4,0,0,4,0,0,0,0,0,0,2,16,8,4,2,8,4,0,0,4,0,0,0,2,0,0,0
31,22,Right,7,0,0,16,2,2,16,8,4,2,8,4,0,0,4,0,0,0,2,0,0,0,16,8,4,2,0,0,8,4,2,0,0,4,0,0,0,2
31,23,Up,7,0,0,16,2,2,16,8,4,2,0,0,8,4,2,0,0,4,0,0,0,2,16,8,4,2,2,0,8,8,0,0,0,2,0,0,0,2
31,24,Left,7,0,0,16,2,2,16,8,4,2,2,0,8,8,0,0,0,2,0,0,0,2,16,8,4,2,2,16,0,0,2,0,0,0,2,0,0,2
31,25,Up,8,0,0,16,2,2,16,8,4,2,2,16,0,0,2,0,0,0,2,0,0,2,16,8,4,4,4,16,0,0,2,0,0,0,2,0,0,0
31,26,Up,8,0,0,16,2,2,16,8,4,4,4,16,0,0,2,0,0,0,2,0,0,0,16,8,4,4,4,16,0,2,4,0,0,0,0,0,0,0
31,27,Up,8,0,0,16,2,2,16,8,4,4,4,16,0,2,4,0,0,0,0,0,0,0,16,8,4,4,8,16,0,2,2,0,0,0,0,0,0,0
31,28,Right,8,0,0,16,2,2,16,8,4,4,8,16,0,2,2,0,0,0,0,0,0,0,2,16,8,8,0,8,16,2,0,0,0,2,0,0,0,0
31,29,Up,8,0,0,16,2,2,2,16,8,8,0,8,16,2,0,0,0,2,0,0,0,0,2,16,8,8,0,8,16,4,0,0,0,0,2,0,0,0
