episode,step,action,empty_cells,times_max_reduced,times_other_reduced,max_tile_val,special_pos_row,special_pos_col,state_0,state_1,state_2,state_3,state_4,state_5,state_6,state_7,state_8,state_9,state_10,state_11,state_12,state_13,state_14,state_15,next_0,next_1,next_2,next_3,next_4,next_5,next_6,next_7,next_8,next_9,next_10,next_11,next_12,next_13,next_14,next_15
25,0,Up,13,0,0,2,2,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0
25,1,Right,13,0,0,4,2,1,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,2,0,0
25,2,Right,12,0,0,4,2,1,0,0,0,4,0,0,0,2,0,0,0,0,0,2,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,0,0,2
25,3,Up,12,0,0,4,2,1,0,2,0,4,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,4,0,0,0,4,0,0,0,0,0,2,0,0
25,4,Up,13,0,0,8,2,1,0,2,0,4,0,0,0,4,0,0,0,0,0,2,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,2
25,5,Right,12,0,0,8,2,1,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,8,0,0,0,0,0,2,0,0,0,0,0,2
25,6,Up,11,0,0,8,2,1,0,0,4,8,0,0,0,0,0,2,0,0,0,0,0,2,0,2,4,8,0,0,0,2,0,0,0,2,0,0,0,0
25,7,Up,11,0,0,8,2,1,0,2,4,8,0,0,0,2,0,0,0,2,0,0,0,0,2,2,4,8,0,0,0,4,0,0,0,0,0,0,0,0
25,8,Right,11,0,0,8,2,1,2,2,4,8,0,0,0,4,0,0,0,0,0,0,0,0,0,4,4,8,0,0,0,4,0,0,0,0,0,0,2,0
25,9,Right,11,0,0,8,2,1,0,4,4,8,0,0,0,4,0,0,0,0,0,0,2,0,0,0,8,8,0,0,2,4,0,0,0,0,0,0,0,2
25,10,Right,11,0,0,16,2,1,0,0,8,8,0,0,2,4,0,0,0,0,0,0,0,2,0,0,0,16,0,0,2,4,0,0,0,2,0,0,0,2
25,11,Up,11,0,0,16,2,1,0,0,0,16,0,0,2,4,0,0,0,2,0,0,0,2,0,2,2,16,0,0,0,4,0,0,0,4,0,0,0,0
25,12,Up,11,0,0,16,2,1,0,2,2,16,0,0,0,4,0,0,0,4,0,0,0,0,0,2,2,16,0,0,0,8,0,0,0,0,2,0,0,0
25,13,Right,11,0,0,16,2,1,0,2,2,16,0,0,0,8,0,0,0,0,2,0,0,0,0,0,4,16,0,0,0,8,0,2,0,0,0,0,0,2
25,14,Up,10,0,0,16,2,1,0,0,4,16,0,0,0,8,0,2,0,0,0,0,0,2,0,2,4,16,0,0,0,8,0,0,0,2,0,0,2,0
25,15,Right,9,0,0,16,2,1,0,2,4,16,0,0,0,8,0,0,0,2,0,0,2,0,0,2,4,16,0,2,0,8,0,0,0,2,0,0,0,2
25,16,Up,10,0,0,16,2,1,0,2,4,16,0,2,0,8,0,0,0,2,0,0,0,2,0,4,4,16,0,2,0,8,0,0,0,4,0,0,0,0
25,17,Right,10,0,0,16,2,1,0,4,4,16,0,2,0,8,0,0,0,4,0,0,0,0,0,0,8,16,0,0,2,8,0,0,0,4,0,0,0,2
25,18,Left,9,0,0,16,2,1,0,0,8,16,0,0,2,8,0,0,0,4,0,0,0,2,8,16,0,0,2,8,0,2,4,0,0,0,2,0,0,0
25,19,Right,8,0,0,16,2,1,8,16,0,0,2,8,0,2,4,0,0,0,2,0,0,0,0,0,8,16,0,2,8,2,0,2,0,4,0,0,0,2
25,20,Up,9,0,0,16,2,1,0,0,8,16,0,2,8,2,0,2,0,4,0,0,0,2,0,4,16,16,0,0,2,2,0,0,0,4,0,0,0,2
25,21,Right,10,0,0,32,2,1,0,4,16,16,0,0,2,2,0,0,0,4,0,0,0,2,0,0,4,32,0,0,0,4,0,2,0,4,0,0,0,2
25,22,Up,10,0,0,32,2,1,0,0,4,32,0,0,0,4,0,2,0,4,0,0,0,2,0,2,4,32,0,2,0,8,0,0,0,2,0,0,0,0
25,23,Up,10,0,0,32,2,1,0,2,4,32,0,2,0,8,0,0,0,2,0,0,0,0,0,4,4,32,0,0,0,8,0,0,0,2,0,2,0,0
25,24,Right,10,0,0,32,2,1,0,4,4,32,0,0,0,8,0,0,0,2,0,2,0,0,0,0,8,32,0,0,2,8,0,0,0,2,0,0,0,2
25,25,Up,10,0,0,32,2,1,0,0,8,32,0,0,2,8,0,0,0,2,0,0,0,2,2,0,8,32,0,0,2,8,0,0,0,4,0,0,0,0
25,26,Right,9,0,0,32,2,1,2,0,8,32,0,0,2,8,0,0,0,4,0,0,0,0,0,2,8,32,0,0,2,8,0,0,0,4,0,0,0,2
25,27,Left,8,0,0,32,2,1,0,2,8,32,0,0,2,8,0,0,0,4,0,0,0,2,2,8,32,0,2,8,0,0,4,0,0,2,2,0,0,0
25,28,Up,9,0,0,32,2,1,2,8,32,0,2,8,0,0,4,0,0,2,2,0,0,0,4,16,32,2,4,0,0,0,2,0,0,2,0,0,0,0
25,29,Up,10,0,0,32,2,1,4,16,32,2,4,0,0,0,2,0,0,2,0,0,0,0,8,16,32,4,2,2,0,0,0,0,0,0,0,0,0,0
25,30,Right,10,0,0,32,2,1,8,16,32,4,2,2,0,0,0,0,0,0,0,0,0,0,8,16,32,4,0,2,0,4,0,0,0,0,0,0,0,0
25,31,Up,10,0,0,32,2,1,8,16,32,4,0,2,0,4,0,0,0,0,0,0,0,0,8,16,32,8,0,2,0,0,0,0,0,0,0,0,0,2
25,32,Right,9,0,0,32,2,1,8,16,32,8,0,2,0,0,0,0,0,0,0,0,0,2,8,16,32,8,0,0,0,2,0,0,2,0,0,0,0,2
25,33,Up,9,0,0,32,2,1,8,16,32,8,0,0,0,2,0,0,2,0,0,0,0,2,8,16,32,8,0,0,2,4,0,0,0,0,0,0,2,0
25,34,Up,9,0,0,32,2,1,8,16,32,8,0,0,2,4,0,0,0,0,0,0,2,0,8,16,32,8,0,0,4,4,0,0,0,0,0,0,2,0
25,35,Right,9,0,0,32,2,1,8,16,32,8,0,0,4,4,0,0,0,0,0,0,2,0,8,16,32,8,0,0,0,8,0,0,0,0,0,0,2,2
25,36,Up,9,0,0,32,2,1,8,16,32,8,0,0,0,8,0,0,0,0,0,0,2,2,8,16,32,16,0,0,2,2,0,0,0,0,0,0,0,2
25,37,Right,9,0,0,32,2,1,8,16,32,16,0,0,2,2,0,0,0,0,0,0,0,2,8,16,32,16,0,0,0,4,0,2,0,0,0,0,0,2
25,38,Up,8,0,0,32,2,1,8,16,32,16,0,0,0,4,0,2,0,0,0,0,0,2,8,16,32,16,0,2,0,4,0,2,0,2,0,0,0,0
25,39,Right,8,0,0,32,2,1,8,16,32,16,0,2,0,4,0,2,0,2,0,0,0,0,8,16,32,16,0,0,2,4,0,0,0,4,2,0,0,0
25,40,Up,8,0,0,32,2,1,8,16,32,16,0,0,2,4,0,0,0,4,2,0,0,0,8,16,32,16,2,0,2,8,0,0,0,0,0,0,2,0
25,41,Right,8,0,0,32,2,1,8,16,32,16,2,0,2,8,0,0,0,0,0,0,2,0,8,16,32,16,0,0,4,8,0,0,0,0,2,0,0,2
25,42,Up,7,0,0,32,2,1,8,16,32,16,0,0,4,8,0,0,0,0,2,0,0,2,8,16,32,16,2,0,4,8,2,0,0,2,0,0,0,0
