episode,step,action,empty_cells,times_max_reduced,times_other_reduced,max_tile_val,special_pos_row,special_pos_col,state_0,state_1,state_2,state_3,state_4,state_5,state_6,state_7,state_8,state_9,state_10,state_11,state_12,state_13,state_14,state_15,next_0,next_1,next_2,next_3,next_4,next_5,next_6,next_7,next_8,next_9,next_10,next_11,next_12,next_13,next_14,next_15
4,0,Up,13,0,0,2,2,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0
4,1,Right,13,0,0,4,2,1,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,2,0,0,0,0
4,2,Up,12,0,0,4,2,1,0,0,0,4,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,4,0,0,0,2,0,0,0,0,2,0,0,0
4,3,Up,12,0,0,4,2,1,2,0,0,4,0,0,0,2,0,0,0,0,2,0,0,0,4,0,0,4,0,0,0,2,0,0,0,0,0,2,0,0
4,4,Up,11,0,0,4,2,1,4,0,0,4,0,0,0,2,0,0,0,0,0,2,0,0,4,2,0,4,0,0,0,2,0,0,0,0,0,0,0,2
4,5,Right,10,0,0,4,2,1,4,2,0,4,0,0,0,2,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,2,0,0,0,0,0,0,2,2
4,6,Up,11,0,0,4,2,1,0,4,2,4,0,0,0,2,0,0,0,0,0,0,2,2,0,4,4,4,0,2,0,4,0,0,0,0,0,0,0,0
4,7,Left,11,0,0,8,2,1,0,4,4,4,0,2,0,4,0,0,0,0,0,0,0,0,8,4,0,0,2,4,0,0,0,2,0,0,0,0,0,0
4,8,Up,11,0,0,8,2,1,8,4,0,0,2,4,0,0,0,2,0,0,0,0,0,0,8,8,2,0,2,2,0,0,0,0,0,0,0,0,0,0
4,9,Left,12,0,0,16,2,1,8,8,2,0,2,2,0,0,0,0,0,0,0,0,0,0,16,2,0,0,4,0,2,0,0,0,0,0,0,0,0,0
4,10,Right,11,0,0,16,2,1,16,2,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,16,2,0,0,4,2,0,0,2,0,0,0,0,0
4,11,Left,10,0,0,16,2,1,0,0,16,2,0,0,4,2,0,0,2,0,0,0,0,0,16,2,0,0,4,2,0,0,2,0,2,0,0,0,0,0
4,12,Up,10,0,0,16,2,1,16,2,0,0,4,2,0,0,2,0,2,0,0,0,0,0,16,4,2,0,4,0,0,0,2,0,0,2,0,0,0,0
4,13,Left,10,0,0,16,2,1,16,4,2,0,4,0,0,0,2,0,0,2,0,0,0,0,16,4,2,0,4,2,0,0,4,0,0,0,0,0,0,0
4,14,Up,10,0,0,16,2,1,16,4,2,0,4,2,0,0,4,0,0,0,0,0,0,0,16,4,2,2,8,2,0,0,0,0,0,0,0,0,0,0
4,15,Left,10,0,0,16,2,1,16,4,2,2,8,2,0,0,0,0,0,0,0,0,0,0,16,4,4,0,8,2,0,0,0,2,0,0,0,0,0,0
4,16,Up,10,0,0,16,2,1,16,4,4,0,8,2,0,0,0,2,0,0,0,0,0,0,16,4,4,0,8,4,0,0,0,0,0,0,0,0,0,2
4,17,Left,10,0,0,16,2,1,16,4,4,0,8,4,0,0,0,0,0,0,0,0,0,2,16,8,0,0,8,4,0,0,0,2,0,0,2,0,0,0
4,18,Up,9,0,0,16,2,1,16,8,0,0,8,4,0,0,0,2,0,0,2,0,0,0,16,8,0,0,8,4,0,0,2,2,2,0,0,0,0,0
4,19,Left,9,0,0,16,2,1,16,8,0,0,8,4,0,0,2,2,2,0,0,0,0,0,16,8,0,0,8,4,0,0,4,2,0,2,0,0,0,0
4,20,Up,8,0,0,16,2,1,16,8,0,0,8,4,0,0,4,2,0,2,0,0,0,0,16,8,0,2,8,4,0,0,4,2,0,0,0,0,0,2
4,21,Left,7,0,0,16,2,1,16,8,0,2,8,4,0,0,4,2,0,0,0,0,0,2,16,8,2,0,8,4,2,0,4,2,0,0,2,0,0,0
4,22,Right,6,0,0,16,2,1,16,8,2,0,8,4,2,0,4,2,0,0,2,0,0,0,2,16,8,2,0,8,4,2,0,0,4,2,0,0,0,2
4,23,Left,5,0,0,16,2,1,2,16,8,2,0,8,4,2,0,0,4,2,0,0,0,2,2,16,8,2,8,4,2,0,4,2,0,2,2,0,0,0
4,24,Up,5,0,0,16,2,1,2,16,8,2,8,4,2,0,4,2,0,2,2,0,0,0,2,16,8,4,8,4,2,0,4,2,0,0,2,0,2,0
4,25,Right,5,0,0,16,2,1,2,16,8,4,8,4,2,0,4,2,0,0,2,0,2,0,2,16,8,4,0,8,4,2,0,0,4,2,2,0,0,4
4,26,Up,7,0,0,16,2,1,2,16,8,4,0,8,4,2,0,0,4,2,2,0,0,4,4,16,8,4,0,8,8,4,0,0,0,4,0,2,0,0
