episode,step,action,empty_cells,times_max_reduced,times_other_reduced,max_tile_val,special_pos_row,special_pos_col,state_0,state_1,state_2,state_3,state_4,state_5,state_6,state_7,state_8,state_9,state_10,state_11,state_12,state_13,state_14,state_15,next_0,next_1,next_2,next_3,next_4,next_5,next_6,next_7,next_8,next_9,next_10,next_11,next_12,next_13,next_14,next_15
27,0,Up,14,0,0,4,2,1,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0
27,1,Up,13,0,0,4,2,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,2,0,0,2,0,0,0,0,0,0
27,2,Up,12,0,0,4,2,1,0,0,4,0,0,0,2,0,0,2,0,0,0,0,0,0,0,2,4,2,0,0,2,0,0,0,0,0,0,0,0,0
27,3,Right,11,0,0,4,2,1,0,2,4,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,4,2,0,0,0,2,2,0,0,0,0,0,0,0
27,4,Up,11,0,0,4,2,1,0,2,4,2,0,0,0,2,2,0,0,0,0,0,0,0,2,2,4,4,0,0,0,0,2,0,0,0,0,0,0,0
27,5,Right,12,0,0,8,2,1,2,2,4,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,2,0,2,0,0
27,6,Up,11,0,0,8,2,1,0,0,4,8,0,0,0,0,0,0,0,2,0,2,0,0,0,2,4,8,0,0,0,2,2,0,0,0,0,0,0,0
27,7,Up,10,0,0,8,2,1,0,2,4,8,0,0,0,2,2,0,0,0,0,0,0,0,2,2,4,8,0,0,0,2,0,0,0,0,2,0,0,0
27,8,Right,10,0,0,8,2,1,2,2,4,8,0,0,0,2,0,0,0,0,2,0,0,0,2,4,4,8,0,0,0,2,0,0,0,0,0,0,0,2
27,9,Up,10,0,0,8,2,1,2,4,4,8,0,0,0,2,0,0,0,0,0,0,0,2,2,4,4,8,0,0,0,4,0,0,0,0,0,0,2,0
27,10,Up,9,0,0,8,2,1,2,4,4,8,0,0,0,4,0,0,0,0,0,0,2,0,2,4,4,8,0,0,2,4,0,0,0,0,0,2,0,0
27,11,Right,9,0,0,8,2,1,2,4,4,8,0,0,2,4,0,0,0,0,0,2,0,0,0,2,8,8,0,0,2,4,2,0,0,0,0,0,0,2
27,12,Right,9,0,0,16,2,1,0,2,8,8,0,0,2,4,2,0,0,0,0,0,0,2,0,0,2,16,0,0,2,4,0,0,0,2,2,0,0,2
27,13,Up,10,0,0,16,2,1,0,0,2,16,0,0,2,4,0,0,0,2,2,0,0,2,2,0,4,16,0,0,0,4,0,0,0,4,2,0,0,0
27,14,Right,9,0,0,16,2,1,2,0,4,16,0,0,0,4,0,0,0,4,2,0,0,0,0,2,4,16,0,0,2,4,0,0,0,4,0,0,0,2
27,15,Up,9,0,0,16,2,1,0,2,4,16,0,0,2,4,0,0,0,4,0,0,0,2,0,2,4,16,0,0,2,8,0,0,2,2,0,0,0,0
27,16,Up,9,0,0,16,2,1,0,2,4,16,0,0,2,8,0,0,2,2,0,0,0,0,0,2,4,16,2,0,4,8,0,0,0,2,0,0,0,0
27,17,Up,9,0,0,16,2,1,0,2,4,16,2,0,4,8,0,0,0,2,0,0,0,0,2,2,8,16,0,0,0,8,0,0,2,2,0,0,0,0
27,18,Up,8,0,0,16,2,1,2,2,8,16,0,0,0,8,0,0,2,2,0,0,0,0,2,2,8,16,0,0,2,8,0,0,0,2,2,0,0,0
27,19,Right,8,0,0,16,2,1,2,2,8,16,0,0,2,8,0,0,0,2,2,0,0,0,0,4,8,16,0,2,2,8,0,0,0,2,0,0,0,2
27,20,Up,8,0,0,16,2,1,0,4,8,16,0,2,2,8,0,0,0,2,0,0,0,2,0,4,8,16,0,2,2,8,2,0,0,4,0,0,0,0
27,21,Up,7,0,0,16,2,1,0,4,8,16,0,2,2,8,2,0,0,4,0,0,0,0,2,4,8,16,0,2,2,8,0,0,0,4,0,2,0,0
27,22,Left,7,0,0,16,2,1,2,4,8,16,0,2,2,8,0,0,0,4,0,2,0,0,2,4,8,16,4,8,2,0,4,0,0,0,2,0,0,0
27,23,Up,7,0,0,16,2,1,2,4,8,16,4,8,2,0,4,0,0,0,2,0,0,0,2,4,8,16,8,8,2,0,2,0,0,0,2,0,0,0
27,24,Right,7,0,0,16,2,1,2,4,8,16,8,8,2,0,2,0,0,0,2,0,0,0,2,4,8,16,0,0,16,2,0,0,0,2,0,2,0,2
27,25,Up,7,0,0,16,2,1,2,4,8,16,0,0,16,2,0,0,0,2,0,2,0,2,2,4,8,16,2,2,16,4,0,0,0,2,0,0,0,0
27,26,Right,7,0,0,16,2,1,2,4,8,16,2,2,16,4,0,0,0,2,0,0,0,0,2,4,8,16,0,4,16,4,0,0,0,2,0,0,2,0
27,27,Up,7,0,0,16,2,1,2,4,8,16,0,4,16,4,0,0,0,2,0,0,2,0,2,8,8,16,2,0,16,4,0,0,2,2,0,0,0,0
27,28,Up,7,0,0,16,2,1,2,8,8,16,2,0,16,4,0,0,2,2,0,0,0,0,4,8,8,16,0,0,16,4,0,0,2,2,0,2,0,0
27,29,Right,8,0,0,16,2,1,4,8,8,16,0,0,16,4,0,0,2,2,0,2,0,0,0,4,16,16,0,0,16,4,0,0,2,4,0,0,0,2
27,30,Up,9,0,0,32,2,1,0,4,16,16,0,0,16,4,0,0,2,4,0,0,0,2,2,4,32,16,0,0,2,8,0,0,0,2,0,0,0,0
