episode,step,action,empty_cells,times_max_reduced,times_other_reduced,max_tile_val,special_pos_row,special_pos_col,state_0,state_1,state_2,state_3,state_4,state_5,state_6,state_7,state_8,state_9,state_10,state_11,state_12,state_13,state_14,state_15,next_0,next_1,next_2,next_3,next_4,next_5,next_6,next_7,next_8,next_9,next_10,next_11,next_12,next_13,next_14,next_15
18,0,Up,13,0,0,2,2,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,0,0,0,0
18,1,Right,13,0,0,4,2,1,0,2,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,2,0,0,0,0
18,2,Up,12,0,0,4,2,1,0,0,0,4,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,4,0,0,2,2,0,0,0,0,0,0,0,0
18,3,Up,11,0,0,4,2,1,0,2,0,4,0,0,2,2,0,0,0,0,0,0,0,0,2,2,2,4,0,0,0,2,0,0,0,0,0,0,0,0
18,4,Right,11,0,0,4,2,1,2,2,2,4,0,0,0,2,0,0,0,0,0,0,0,0,0,2,4,4,0,0,0,2,0,0,2,0,0,0,0,0
18,5,Right,11,0,0,8,2,1,0,2,4,4,0,0,0,2,0,0,2,0,0,0,0,0,0,0,2,8,0,0,2,2,0,0,0,2,0,0,0,0
18,6,Up,12,0,0,8,2,1,0,0,2,8,0,0,2,2,0,0,0,2,0,0,0,0,0,0,4,8,0,0,0,4,0,0,0,0,0,2,0,0
18,7,Right,11,0,0,8,2,1,0,0,4,8,0,0,0,4,0,0,0,0,0,2,0,0,0,0,4,8,2,0,0,4,0,0,0,0,0,0,0,2
18,8,Up,10,0,0,8,2,1,0,0,4,8,2,0,0,4,0,0,0,0,0,0,0,2,2,0,4,8,0,0,0,4,0,0,2,2,0,0,0,0
18,9,Right,10,0,0,8,2,1,2,0,4,8,0,0,0,4,0,0,2,2,0,0,0,0,0,2,4,8,2,0,0,4,0,0,0,4,0,0,0,0
18,10,Up,10,0,0,8,2,1,0,2,4,8,2,0,0,4,0,0,0,4,0,0,0,0,2,2,4,8,0,0,2,8,0,0,0,0,0,0,0,0
18,11,Right,10,0,0,8,2,1,2,2,4,8,0,0,2,8,0,0,0,0,0,0,0,0,2,4,4,8,0,0,2,8,0,0,0,0,0,0,0,0
18,12,Right,10,0,0,8,2,1,2,4,4,8,0,0,2,8,0,0,0,0,0,0,0,0,0,2,8,8,0,0,2,8,0,2,0,0,0,0,0,0
18,13,Right,10,0,0,16,2,1,0,2,8,8,0,0,2,8,0,2,0,0,0,0,0,0,0,0,2,16,2,0,2,8,0,0,0,2,0,0,0,0
18,14,Up,10,0,0,16,2,1,0,0,2,16,2,0,2,8,0,0,0,2,0,0,0,0,2,0,4,16,2,0,0,8,0,0,0,2,0,0,0,0
18,15,Right,9,0,0,16,2,1,2,0,4,16,2,0,0,8,0,0,0,2,0,0,0,0,0,2,4,16,0,0,2,8,2,0,0,2,0,0,0,0
18,16,Up,8,0,0,16,2,1,0,2,4,16,0,0,2,8,2,0,0,2,0,0,0,0,2,2,4,16,0,0,2,8,2,0,0,2,0,0,0,0
18,17,Right,9,0,0,16,2,1,2,2,4,16,0,0,2,8,2,0,0,2,0,0,0,0,0,4,4,16,2,0,2,8,0,0,0,4,0,0,0,0
18,18,Right,10,0,0,16,2,1,0,4,4,16,2,0,2,8,0,0,0,4,0,0,0,0,0,0,8,16,0,0,4,8,0,2,0,4,0,0,0,0
18,19,Right,9,0,0,16,2,1,0,0,8,16,0,0,4,8,0,2,0,4,0,0,0,0,0,2,8,16,0,0,4,8,0,0,2,4,0,0,0,0
18,20,Left,8,0,0,16,2,1,0,2,8,16,0,0,4,8,0,0,2,4,0,0,0,0,2,8,16,2,4,8,0,0,2,2,0,0,0,0,0,0
18,21,Right,8,0,0,16,2,1,2,8,16,2,4,8,0,0,2,2,0,0,0,0,0,0,2,8,16,2,0,0,4,8,0,0,2,4,0,0,0,0
18,22,Left,7,0,0,16,2,1,2,8,16,2,0,0,4,8,0,0,2,4,0,0,0,0,2,8,16,2,4,8,0,0,2,2,0,2,0,0,0,0
18,23,Up,8,0,0,16,2,1,2,8,16,2,4,8,0,0,2,2,0,2,0,0,0,0,2,16,16,4,4,2,0,0,2,0,0,2,0,0,0,0
18,24,Right,9,0,0,32,2,1,2,16,16,4,4,2,0,0,2,0,0,2,0,0,0,0,0,2,32,4,0,0,4,2,0,2,0,4,0,0,0,0
18,25,Right,8,0,0,32,2,1,0,2,32,4,0,0,4,2,0,2,0,4,0,0,0,0,0,2,32,4,0,0,4,2,0,0,2,4,0,0,2,0
18,26,Up,8,0,0,32,2,1,0,2,32,4,0,0,4,2,0,0,2,4,0,0,2,0,0,2,32,4,0,0,4,2,0,0,4,4,0,2,0,0
18,27,Right,8,0,0,32,2,1,0,2,32,4,0,0,4,2,0,0,4,4,0,2,0,0,0,2,32,4,0,0,4,2,0,0,0,8,0,2,0,2
18,28,Up,8,0,0,32,2,1,0,2,32,4,0,0,4,2,0,0,0,8,0,2,0,2,0,4,32,4,2,0,4,2,0,0,0,8,0,0,0,2
18,29,Right,7,0,0,32,2,1,0,4,32,4,2,0,4,2,0,0,0,8,0,0,0,2,0,4,32,4,0,2,4,2,0,2,0,8,0,0,0,2
18,30,Up,7,0,0,32,2,1,0,4,32,4,0,2,4,2,0,2,0,8,0,0,0,2,0,4,32,4,0,4,4,2,0,0,2,8,0,0,0,2
18,31,Right,7,0,0,32,2,1,0,4,32,4,0,4,4,2,0,0,2,8,0,0,0,2,0,4,32,4,0,0,8,2,0,2,2,8,0,0,0,2
18,32,Right,7,0,0,32,2,1,0,4,32,4,0,0,8,2,0,2,2,8,0,0,0,2,0,4,32,4,0,0,8,2,0,2,4,8,0,0,0,2
18,33,Up,6,0,0,32,2,1,0,4,32,4,0,0,8,2,0,2,4,8,0,0,0,2,0,4,32,4,0,2,8,2,0,2,4,8,0,0,0,2
18,34,Left,5,0,0,32,2,1,0,4,32,4,0,2,8,2,0,2,4,8,0,0,0,2,4,32,4,2,2,8,2,0,2,2,8,0,2,0,0,0
18,35,Up,5,0,0,32,2,1,4,32,4,2,2,8,2,0,2,2,8,0,2,0,0,0,4,32,4,2,4,8,2,0,2,2,8,0,0,2,0,0
18,36,Right,5,0,0,32,2,1,4,32,4,2,4,8,2,0,2,2,8,0,0,2,0,0,4,32,4,2,0,4,8,2,0,2,4,8,0,0,0,2
18,37,Up,5,0,0,32,2,1,4,32,4,2,0,4,8,2,0,2,4,8,0,0,0,2,4,32,4,4,0,4,8,8,0,2,4,2,2,0,0,0
18,38,Up,4,0,0,32,2,1,4,32,4,4,0,4,8,8,0,2,4,2,2,0,0,0,4,32,4,4,2,4,8,8,0,2,4,2,0,0,0,2
18,39,Right,5,0,0,32,2,1,4,32,4,4,2,4,8,8,0,2,4,2,0,0,0,2,0,4,32,8,0,2,4,16,0,2,4,2,0,0,2,2
18,40,Right,5,0,0,32,2,1,0,4,32,8,0,2,4,16,0,2,4,2,0,0,2,2,0,4,32,8,0,2,4,16,0,2,4,2,0,0,2,4
18,41,Up,6,0,0,32,2,1,0,4,32,8,0,2,4,16,0,2,4,2,0,0,2,4,0,4,32,8,0,4,8,16,0,0,2,2,0,2,0,4
18,42,Up,6,0,0,32,2,1,0,4,32,8,0,4,8,16,0,0,2,2,0,2,0,4,0,8,32,8,2,2,8,16,0,0,2,2,0,0,0,4
18,43,Right,7,0,0,32,2,1,0,8,32,8,2,2,8,16,0,0,2,2,0,0,0,4,0,8,32,8,0,4,8,16,2,0,0,4,0,0,0,4
18,44,Right,6,0,0,32,2,1,0,8,32,8,0,4,8,16,2,0,0,4,0,0,0,4,0,8,32,8,0,4,8,16,2,0,2,4,0,0,0,4
18,45,Up,6,0,0,32,2,1,0,8,32,8,0,4,8,16,2,0,2,4,0,0,0,4,2,8,32,8,0,4,8,16,0,0,2,8,0,0,0,2
18,46,Left,5,0,0,32,2,1,2,8,32,8,0,4,8,16,0,0,2,8,0,0,0,2,2,8,32,8,4,8,16,0,2,4,2,0,2,0,0,0
18,47,Up,6,0,0,32,2,1,2,8,32,8,4,8,16,0,2,4,2,0,2,0,0,0,2,16,32,8,4,4,16,0,4,0,2,0,0,0,2,0
18,48,Right,6,0,0,32,2,1,2,16,32,8,4,4,16,0,4,0,2,0,0,0,2,0,2,16,32,8,2,0,8,16,0,0,4,2,0,0,0,2
18,49,Left,5,0,0,32,2,1,2,16,32,8,2,0,8,16,0,0,4,2,0,0,0,2,2,16,32,8,2,8,16,0,4,2,0,0,2,2,0,0
18,50,Up,6,0,0,32,2,1,2,16,32,8,2,8,16,0,4,2,0,0,2,2,0,0,4,16,32,8,4,8,16,0,2,2,0,2,0,0,0,0
18,51,Up,6,0,0,32,2,1,4,16,32,8,4,8,16,0,2,2,0,2,0,0,0,0,8,16,32,8,2,8,16,2,0,2,2,0,0,0,0,0
18,52,Right,6,0,0,32,2,1,8,16,32,8,2,8,16,2,0,2,2,0,0,0,0,0,8,16,32,8,2,8,16,2,0,0,0,4,2,0,0,0
18,53,Left,5,0,0,32,2,1,8,16,32,8,2,8,16,2,0,0,0,4,2,0,0,0,8,16,32,8,2,8,16,2,4,0,0,0,2,0,2,0
18,54,Right,5,0,0,32,2,1,8,16,32,8,2,8,16,2,4,0,0,0,2,0,2,0,8,16,32,8,2,8,16,2,0,0,0,4,0,0,2,4
18,55,Up,5,0,0,32,2,1,8,16,32,8,2,8,16,2,0,0,0,4,0,0,2,4,8,16,32,8,2,8,16,2,0,0,2,8,0,0,0,2
18,56,Left,4,0,0,32,2,1,8,16,32,8,2,8,16,2,0,0,2,8,0,0,0,2,8,16,32,8,2,8,16,2,2,4,0,2,2,0,0,0
18,57,Up,5,0,1,32,2,1,8,16,32,8,2,8,16,2,2,4,0,2,2,0,0,0,8,16,32,8,4,8,16,4,2,2,0,0,0,0,0,2
18,58,Right,5,0,1,32,2,1,8,16,32,8,4,8,16,4,2,2,0,0,0,0,0,2,8,16,32,8,4,8,16,4,0,2,0,4,0,0,0,2
